SCLK,PRESSURE,sol,time,gt_fwhm,gt_vortex_ind,gt_detection_win,gt_4xfwhm,PRESSURE_MA_500,window_id,event_sclk,split,label
668288052,723.17,15,16:17:19,False,,False,True,723.22,0,668288145,train,True
668288053,723.17,15,16:17:20,False,,False,True,723.22,0,668288145,train,True
668288054,723.08,15,16:17:21,False,,False,True,723.22,0,668288145,train,True
668288055,723.1,15,16:17:22,False,,True,True,723.22,0,668288145,train,True
668288059,722.9,15,16:17:26,False,,True,True,722.9,0,668288145,train,True
668288060,723.15,15,16:17:27,False,,True,True,723.02,0,668288145,train,True
668288061,722.93,15,16:17:28,False,,True,True,722.99,0,668288145,train,True
668288062,723.09,15,16:17:29,False,,True,True,723.02,0,668288145,train,True
668288063,723.17,15,16:17:30,False,,True,True,723.05,0,668288145,train,True
668288064,723.02,15,16:17:31,False,,True,True,723.04,0,668288145,train,True
668288065,722.95,15,16:17:32,False,,True,True,723.03,0,668288145,train,True
668288066,722.8,15,16:17:33,False,,True,True,723.0,0,668288145,train,True
668288067,723.19,15,16:17:34,False,,True,True,723.02,0,668288145,train,True
668288068,723.11,15,16:17:35,False,,True,True,723.03,0,668288145,train,True
668288069,722.65,15,16:17:36,False,,True,True,723.0,0,668288145,train,True
668288070,723.11,15,16:17:37,False,,True,True,723.01,0,668288145,train,True
668288071,722.88,15,16:17:38,False,,True,True,723.0,0,668288145,train,True
668288072,722.96,15,16:17:39,False,,True,True,722.99,0,668288145,train,True
668288073,722.89,15,16:17:40,False,,True,True,722.99,0,668288145,train,True
668288074,722.96,15,16:17:41,False,,True,True,722.98,0,668288145,train,True
668288075,722.81,15,16:17:42,False,,True,True,722.97,0,668288145,train,True
668288076,722.89,15,16:17:43,False,,True,True,722.97,0,668288145,train,True
668288077,722.89,15,16:17:44,False,,True,True,722.97,0,668288145,train,True
668288078,722.82,15,16:17:45,False,,True,True,722.96,0,668288145,train,True
668288079,722.97,15,16:17:46,False,,True,True,722.96,0,668288145,train,True
668288080,722.89,15,16:17:47,False,,True,True,722.96,0,668288145,train,True
668288081,722.89,15,16:17:48,False,,True,True,722.95,0,668288145,train,True
668288082,722.9,15,16:17:49,False,,True,True,722.95,0,668288145,train,True
668288083,722.81,15,16:17:50,False,,True,True,722.95,0,668288145,train,True
668288084,723.13,15,16:17:51,False,,True,True,722.95,0,668288145,train,True
668288085,722.97,15,16:17:52,False,,True,True,722.95,0,668288145,train,True
668288086,722.97,15,16:17:53,False,,True,True,722.95,0,668288145,train,True
668288087,722.97,15,16:17:54,False,,True,True,722.95,0,668288145,train,True
668288088,723.05,15,16:17:54,False,,True,True,722.96,0,668288145,train,True
668288089,722.82,15,16:17:55,False,,True,True,722.95,0,668288145,train,True
668288090,722.98,15,16:17:56,False,,True,True,722.95,0,668288145,train,True
668288091,722.98,15,16:17:57,False,,True,True,722.95,0,668288145,train,True
668288092,722.82,15,16:17:58,False,,True,True,722.95,0,668288145,train,True
668288093,722.9,15,16:17:59,False,,True,True,722.95,0,668288145,train,True
668288094,722.67,15,16:18:00,False,,True,True,722.94,0,668288145,train,True
668288095,722.9,15,16:18:01,False,,True,True,722.94,0,668288145,train,True
668288096,722.91,15,16:18:02,False,,True,True,722.94,0,668288145,train,True
668288097,722.83,15,16:18:03,False,,True,True,722.94,0,668288145,train,True
668288098,722.98,15,16:18:04,False,,True,True,722.94,0,668288145,train,True
668288099,722.91,15,16:18:05,False,,True,True,722.94,0,668288145,train,True
668288100,722.98,15,16:18:06,False,,True,True,722.94,0,668288145,train,True
668288101,722.67,15,16:18:07,False,,True,True,722.93,0,668288145,train,True
668288102,722.6,15,16:18:08,False,,True,True,722.92,0,668288145,train,True
668288103,722.98,15,16:18:09,False,,True,True,722.93,0,668288145,train,True
668288104,722.75,15,16:18:10,False,,True,True,722.92,0,668288145,train,True
668288105,722.83,15,16:18:11,False,,True,True,722.92,0,668288145,train,True
668288106,722.83,15,16:18:12,False,,True,True,722.92,0,668288145,train,True
668288107,722.83,15,16:18:13,False,,True,True,722.92,0,668288145,train,True
668288108,722.68,15,16:18:14,False,,True,True,722.91,0,668288145,train,True
668288109,722.98,15,16:18:15,False,,True,True,722.91,0,668288145,train,True
668288110,722.52,15,16:18:16,False,,True,True,722.91,0,668288145,train,True
668288111,722.91,15,16:18:17,False,,True,True,722.91,0,668288145,train,True
668288112,722.68,15,16:18:18,False,,True,True,722.9,0,668288145,train,True
668288113,722.84,15,16:18:19,False,,True,True,722.9,0,668288145,train,True
668288114,722.68,15,16:18:20,False,,True,True,722.9,0,668288145,train,True
668288290,722.6,15,16:21:11,False,,True,False,722.77,1,668288356,train,True
668288291,722.91,15,16:21:12,False,,True,False,722.77,1,668288356,train,True
668288292,722.83,15,16:21:13,False,,True,False,722.77,1,668288356,train,True
668288293,722.76,15,16:21:14,False,,True,False,722.77,1,668288356,train,True
668288294,722.84,15,16:21:15,False,,True,False,722.77,1,668288356,train,True
668288295,722.91,15,16:21:16,False,,True,False,722.77,1,668288356,train,True
668288296,722.83,15,16:21:17,False,,True,False,722.77,1,668288356,train,True
668288297,722.83,15,16:21:18,False,,True,False,722.77,1,668288356,train,True
668288298,722.91,15,16:21:19,False,,True,False,722.77,1,668288356,train,True
668288299,722.83,15,16:21:20,False,,True,False,722.77,1,668288356,train,True
668288300,722.92,15,16:21:21,False,,True,False,722.77,1,668288356,train,True
668288301,722.99,15,16:21:22,False,,True,False,722.77,1,668288356,train,True
668288302,722.68,15,16:21:23,False,,True,False,722.77,1,668288356,train,True
668288303,722.76,15,16:21:24,False,,True,False,722.77,1,668288356,train,True
668288304,722.91,15,16:21:25,False,,True,False,722.77,1,668288356,train,True
668288305,722.92,15,16:21:26,False,,True,False,722.77,1,668288356,train,True
668288306,722.84,15,16:21:27,False,,True,False,722.77,1,668288356,train,True
668288307,722.76,15,16:21:28,False,,True,False,722.77,1,668288356,train,True
668288308,722.76,15,16:21:29,False,,True,False,722.77,1,668288356,train,True
668288309,722.84,15,16:21:30,False,,True,False,722.77,1,668288356,train,True
668288310,722.76,15,16:21:31,False,,True,False,722.77,1,668288356,train,True
668288311,722.99,15,16:21:32,False,,True,False,722.77,1,668288356,train,True
668288312,722.77,15,16:21:33,False,,True,False,722.77,1,668288356,train,True
668288313,722.85,15,16:21:34,False,,True,False,722.77,1,668288356,train,True
668288314,722.84,15,16:21:34,False,,True,False,722.77,1,668288356,train,True
668288315,722.84,15,16:21:35,False,,True,False,722.77,1,668288356,train,True
668288316,722.85,15,16:21:36,False,,True,False,722.77,1,668288356,train,True
668288317,722.85,15,16:21:37,False,,True,False,722.77,1,668288356,train,True
668288318,723.0,15,16:21:38,False,,True,False,722.77,1,668288356,train,True
668288319,722.77,15,16:21:39,False,,True,False,722.77,1,668288356,train,True
668288320,722.77,15,16:21:40,False,,True,False,722.77,1,668288356,train,True
668288321,722.84,15,16:21:41,False,,True,False,722.77,1,668288356,train,True
668288322,722.77,15,16:21:42,False,,True,False,722.77,1,668288356,train,True
668288323,722.76,15,16:21:43,False,,True,False,722.77,1,668288356,train,True
668288324,722.77,15,16:21:44,False,,True,False,722.77,1,668288356,train,True
668288325,722.69,15,16:21:45,False,,True,False,722.77,1,668288356,train,True
668288326,722.69,15,16:21:46,False,,True,False,722.77,1,668288356,train,True
668288327,722.77,15,16:21:47,False,,True,False,722.77,1,668288356,train,True
668288328,722.69,15,16:21:48,False,,True,False,722.77,1,668288356,train,True
668288329,722.78,15,16:21:49,False,,True,False,722.77,1,668288356,train,True
668288330,722.7,15,16:21:50,False,,True,False,722.77,1,668288356,train,True
668288331,722.77,15,16:21:51,False,,True,False,722.77,1,668288356,train,True
668288332,722.77,15,16:21:52,False,,True,True,722.77,1,668288356,train,True
668288333,722.78,15,16:21:53,False,,True,True,722.77,1,668288356,train,True
668288334,722.62,15,16:21:54,False,,True,True,722.77,1,668288356,train,True
668288335,722.85,15,16:21:55,False,,True,True,722.77,1,668288356,train,True
668288336,722.78,15,16:21:56,False,,True,True,722.77,1,668288356,train,True
668288337,722.7,15,16:21:57,False,,True,True,722.77,1,668288356,train,True
668288338,722.55,15,16:21:58,False,,True,True,722.77,1,668288356,train,True
668288339,722.7,15,16:21:59,False,,True,True,722.77,1,668288356,train,True
668288340,722.54,15,16:22:00,False,,True,True,722.77,1,668288356,train,True
668288341,722.62,15,16:22:01,False,,True,True,722.77,1,668288356,train,True
668288342,722.55,15,16:22:02,False,,True,True,722.77,1,668288356,train,True
668288343,722.62,15,16:22:03,False,,True,True,722.77,1,668288356,train,True
668288344,722.55,15,16:22:04,False,,True,True,722.77,1,668288356,train,True
668288345,722.47,15,16:22:05,False,,True,True,722.77,1,668288356,train,True
668288346,722.23,15,16:22:06,False,,True,True,722.77,1,668288356,train,True
668288347,722.31,15,16:22:07,False,,True,True,722.76,1,668288356,train,True
668288348,722.31,15,16:22:08,False,,True,True,722.76,1,668288356,train,True
668288349,722.16,15,16:22:09,False,,True,True,722.76,1,668288356,train,True
668363780,733.6,16,12:46:00,False,,True,False,733.74,2,668363851,train,True
668363781,733.6,16,12:46:01,False,,True,False,733.74,2,668363851,train,True
668363782,733.58,16,12:46:02,False,,True,False,733.74,2,668363851,train,True
668363783,733.61,16,12:46:03,False,,True,False,733.74,2,668363851,train,True
668363784,733.61,16,12:46:04,False,,True,False,733.74,2,668363851,train,True
668363785,733.62,16,12:46:05,False,,True,False,733.74,2,668363851,train,True
668363786,733.66,16,12:46:06,False,,True,False,733.74,2,668363851,train,True
668363787,733.64,16,12:46:07,False,,True,False,733.74,2,668363851,train,True
668363788,733.61,16,12:46:08,False,,True,False,733.74,2,668363851,train,True
668363789,733.63,16,12:46:09,False,,True,False,733.74,2,668363851,train,True
668363790,733.61,16,12:46:10,False,,True,False,733.74,2,668363851,train,True
668363791,733.63,16,12:46:11,False,,True,False,733.74,2,668363851,train,True
668363792,733.6,16,12:46:12,False,,True,False,733.74,2,668363851,train,True
668363793,733.69,16,12:46:13,False,,True,False,733.73,2,668363851,train,True
668363794,733.71,16,12:46:14,False,,True,False,733.73,2,668363851,train,True
668363795,733.71,16,12:46:15,False,,True,False,733.73,2,668363851,train,True
668363796,733.68,16,12:46:16,False,,True,False,733.73,2,668363851,train,True
668363797,733.64,16,12:46:16,False,,True,False,733.73,2,668363851,train,True
668363798,733.7,16,12:46:17,False,,True,False,733.73,2,668363851,train,True
668363799,733.63,16,12:46:18,False,,True,False,733.73,2,668363851,train,True
668363800,733.72,16,12:46:19,False,,True,False,733.73,2,668363851,train,True
668363801,733.72,16,12:46:20,False,,True,False,733.73,2,668363851,train,True
668363802,733.72,16,12:46:21,False,,True,False,733.73,2,668363851,train,True
668363803,733.76,16,12:46:22,False,,True,False,733.73,2,668363851,train,True
668363804,733.76,16,12:46:23,False,,True,False,733.73,2,668363851,train,True
668363805,733.76,16,12:46:24,False,,True,True,733.73,2,668363851,train,True
668363806,733.74,16,12:46:25,False,,True,True,733.73,2,668363851,train,True
668363807,733.72,16,12:46:26,False,,True,True,733.73,2,668363851,train,True
668363808,733.73,16,12:46:27,False,,True,True,733.73,2,668363851,train,True
668363809,733.73,16,12:46:28,False,,True,True,733.73,2,668363851,train,True
668363810,733.71,16,12:46:29,False,,True,True,733.73,2,668363851,train,True
668363811,733.68,16,12:46:30,False,,True,True,733.73,2,668363851,train,True
668363812,733.79,16,12:46:31,False,,True,True,733.73,2,668363851,train,True
668363813,733.7,16,12:46:32,False,,True,True,733.73,2,668363851,train,True
668363814,733.68,16,12:46:33,False,,True,True,733.73,2,668363851,train,True
668363815,733.68,16,12:46:34,False,,True,True,733.73,2,668363851,train,True
668363816,733.64,16,12:46:35,False,,True,True,733.73,2,668363851,train,True
668363817,733.68,16,12:46:36,False,,True,True,733.73,2,668363851,train,True
668363818,733.63,16,12:46:37,False,,True,True,733.73,2,668363851,train,True
668363819,733.69,16,12:46:38,False,,True,True,733.73,2,668363851,train,True
668363820,733.64,16,12:46:39,False,,True,True,733.73,2,668363851,train,True
668363821,733.58,16,12:46:40,False,,True,True,733.73,2,668363851,train,True
668363822,733.64,16,12:46:41,False,,True,True,733.73,2,668363851,train,True
668363823,733.6,16,12:46:42,False,,True,True,733.73,2,668363851,train,True
668363824,733.55,16,12:46:43,False,,True,True,733.72,2,668363851,train,True
668363825,733.53,16,12:46:44,False,,True,True,733.72,2,668363851,train,True
668363826,733.52,16,12:46:45,False,,True,True,733.72,2,668363851,train,True
668363827,733.54,16,12:46:46,False,,True,True,733.72,2,668363851,train,True
668363828,733.48,16,12:46:47,False,,True,True,733.72,2,668363851,train,True
668363829,733.56,16,12:46:48,False,,True,True,733.72,2,668363851,train,True
668363830,733.56,16,12:46:49,False,,True,True,733.72,2,668363851,train,True
668363831,733.54,16,12:46:50,False,,True,True,733.72,2,668363851,train,True
668363832,733.56,16,12:46:51,False,,True,True,733.72,2,668363851,train,True
668363833,733.51,16,12:46:52,False,,True,True,733.72,2,668363851,train,True
668363834,733.53,16,12:46:53,False,,True,True,733.72,2,668363851,train,True
668363835,733.46,16,12:46:53,False,,True,True,733.72,2,668363851,train,True
668363836,733.4,16,12:46:54,False,,True,True,733.72,2,668363851,train,True
668363837,733.39,16,12:46:55,False,,True,True,733.72,2,668363851,train,True
668363838,733.37,16,12:46:56,False,,True,True,733.71,2,668363851,train,True
668363839,733.37,16,12:46:57,False,,True,True,733.71,2,668363851,train,True
668370621,727.24,16,14:37:00,False,,True,False,727.41,3,668370696,train,True
668370622,727.22,16,14:37:01,False,,True,False,727.41,3,668370696,train,True
668370623,727.21,16,14:37:02,False,,True,False,727.41,3,668370696,train,True
668370624,727.22,16,14:37:03,False,,True,False,727.41,3,668370696,train,True
668370625,727.25,16,14:37:03,False,,True,False,727.41,3,668370696,train,True
668370626,727.23,16,14:37:04,False,,True,False,727.41,3,668370696,train,True
668370627,727.19,16,14:37:05,False,,True,False,727.41,3,668370696,train,True
668370628,727.21,16,14:37:06,False,,True,False,727.41,3,668370696,train,True
668370629,727.23,16,14:37:07,False,,True,False,727.41,3,668370696,train,True
668370630,727.18,16,14:37:08,False,,True,False,727.41,3,668370696,train,True
668370631,727.11,16,14:37:09,False,,True,False,727.41,3,668370696,train,True
668370632,727.13,16,14:37:10,False,,True,False,727.41,3,668370696,train,True
668370633,727.13,16,14:37:11,False,,True,False,727.41,3,668370696,train,True
668370634,727.19,16,14:37:12,False,,True,False,727.41,3,668370696,train,True
668370635,727.26,16,14:37:13,False,,True,False,727.4,3,668370696,train,True
668370636,727.28,16,14:37:14,False,,True,True,727.4,3,668370696,train,True
668370637,727.27,16,14:37:15,False,,True,True,727.4,3,668370696,train,True
668370638,727.28,16,14:37:16,False,,True,True,727.4,3,668370696,train,True
668370639,727.25,16,14:37:17,False,,True,True,727.4,3,668370696,train,True
668370640,727.14,16,14:37:18,False,,True,True,727.4,3,668370696,train,True
668370641,727.2,16,14:37:19,False,,True,True,727.4,3,668370696,train,True
668370642,727.24,16,14:37:20,False,,True,True,727.4,3,668370696,train,True
668370643,727.15,16,14:37:21,False,,True,True,727.4,3,668370696,train,True
668370644,727.13,16,14:37:22,False,,True,True,727.4,3,668370696,train,True
668370645,727.17,16,14:37:23,False,,True,True,727.4,3,668370696,train,True
668370646,727.17,16,14:37:24,False,,True,True,727.4,3,668370696,train,True
668370647,727.16,16,14:37:25,False,,True,True,727.4,3,668370696,train,True
668370648,727.19,16,14:37:26,False,,True,True,727.4,3,668370696,train,True
668370649,727.18,16,14:37:27,False,,True,True,727.4,3,668370696,train,True
668370650,727.16,16,14:37:28,False,,True,True,727.4,3,668370696,train,True
668370651,727.14,16,14:37:29,False,,True,True,727.4,3,668370696,train,True
668370652,727.16,16,14:37:30,False,,True,True,727.4,3,668370696,train,True
668370653,727.15,16,14:37:31,False,,True,True,727.4,3,668370696,train,True
668370654,727.11,16,14:37:32,False,,True,True,727.4,3,668370696,train,True
668370655,727.17,16,14:37:33,False,,True,True,727.4,3,668370696,train,True
668370656,727.17,16,14:37:34,False,,True,True,727.4,3,668370696,train,True
668370657,727.13,16,14:37:35,False,,True,True,727.4,3,668370696,train,True
668370658,727.12,16,14:37:36,False,,True,True,727.4,3,668370696,train,True
668370659,727.05,16,14:37:37,False,,True,True,727.4,3,668370696,train,True
668370660,727.12,16,14:37:38,False,,True,True,727.4,3,668370696,train,True
668370661,727.07,16,14:37:39,False,,True,True,727.4,3,668370696,train,True
668370662,727.13,16,14:37:40,False,,True,True,727.4,3,668370696,train,True
668370663,727.14,16,14:37:40,False,,True,True,727.39,3,668370696,train,True
668370664,727.07,16,14:37:41,False,,True,True,727.39,3,668370696,train,True
668370665,727.11,16,14:37:42,False,,True,True,727.39,3,668370696,train,True
668370666,727.11,16,14:37:43,False,,True,True,727.39,3,668370696,train,True
668370667,727.06,16,14:37:44,False,,True,True,727.39,3,668370696,train,True
668370668,727.1,16,14:37:45,False,,True,True,727.39,3,668370696,train,True
668370669,727.1,16,14:37:46,False,,True,True,727.39,3,668370696,train,True
668370670,727.12,16,14:37:47,False,,True,True,727.39,3,668370696,train,True
668370671,727.03,16,14:37:48,False,,True,True,727.39,3,668370696,train,True
668370672,727.1,16,14:37:49,False,,True,True,727.39,3,668370696,train,True
668370673,727.05,16,14:37:50,False,,True,True,727.39,3,668370696,train,True
668370674,727.07,16,14:37:51,False,,True,True,727.39,3,668370696,train,True
668370675,727.05,16,14:37:52,False,,True,True,727.39,3,668370696,train,True
668370676,727.06,16,14:37:53,False,,True,True,727.39,3,668370696,train,True
668370677,727.09,16,14:37:54,False,,True,True,727.39,3,668370696,train,True
668370678,727.02,16,14:37:55,False,,True,True,727.39,3,668370696,train,True
668370679,726.99,16,14:37:56,False,,True,True,727.38,3,668370696,train,True
668370680,726.92,16,14:37:57,False,,True,True,727.38,3,668370696,train,True
668373397,726.28,16,15:22:02,False,,True,False,726.51,4,668373458,train,True
668373398,726.43,16,15:22:03,False,,True,False,726.51,4,668373458,train,True
668373399,726.43,16,15:22:04,False,,True,False,726.51,4,668373458,train,True
668373400,726.51,16,15:22:05,False,,True,False,726.51,4,668373458,train,True
668373401,726.51,16,15:22:06,False,,True,False,726.51,4,668373458,train,True
668373402,726.28,16,15:22:07,False,,True,False,726.51,4,668373458,train,True
668373403,726.44,16,15:22:08,False,,True,False,726.51,4,668373458,train,True
668373404,726.2,16,15:22:09,False,,True,False,726.51,4,668373458,train,True
668373405,726.51,16,15:22:10,False,,True,False,726.51,4,668373458,train,True
668373406,726.36,16,15:22:11,False,,True,False,726.51,4,668373458,train,True
668373407,726.67,16,15:22:12,False,,True,False,726.51,4,668373458,train,True
668373408,726.36,16,15:22:13,False,,True,False,726.51,4,668373458,train,True
668373409,726.43,16,15:22:14,False,,True,False,726.51,4,668373458,train,True
668373410,726.43,16,15:22:15,False,,True,False,726.51,4,668373458,train,True
668373411,726.28,16,15:22:16,False,,True,False,726.51,4,668373458,train,True
668373412,726.36,16,15:22:17,False,,True,False,726.51,4,668373458,train,True
668373413,726.35,16,15:22:18,False,,True,False,726.51,4,668373458,train,True
668373414,726.28,16,15:22:19,False,,True,False,726.51,4,668373458,train,True
668373415,726.59,16,15:22:20,False,,True,False,726.51,4,668373458,train,True
668373416,726.51,16,15:22:21,False,,True,False,726.51,4,668373458,train,True
668373417,726.51,16,15:22:21,False,,True,False,726.51,4,668373458,train,True
668373418,726.51,16,15:22:22,False,,True,False,726.51,4,668373458,train,True
668373419,726.51,16,15:22:23,False,,True,False,726.51,4,668373458,train,True
668373420,726.36,16,15:22:24,False,,True,False,726.51,4,668373458,train,True
668373421,726.27,16,15:22:25,False,,True,False,726.5,4,668373458,train,True
668373422,726.43,16,15:22:26,False,,True,False,726.5,4,668373458,train,True
668373423,726.43,16,15:22:27,False,,True,False,726.5,4,668373458,train,True
668373424,726.43,16,15:22:28,False,,True,False,726.5,4,668373458,train,True
668373425,726.28,16,15:22:29,False,,True,False,726.5,4,668373458,train,True
668373426,726.27,16,15:22:30,False,,True,False,726.5,4,668373458,train,True
668373427,726.43,16,15:22:31,False,,True,False,726.5,4,668373458,train,True
668373428,726.43,16,15:22:32,False,,True,False,726.5,4,668373458,train,True
668373429,726.66,16,15:22:33,False,,True,False,726.5,4,668373458,train,True
668373430,726.51,16,15:22:34,False,,True,False,726.5,4,668373458,train,True
668373431,726.35,16,15:22:35,False,,True,False,726.5,4,668373458,train,True
668373432,726.35,16,15:22:36,False,,True,False,726.5,4,668373458,train,True
668373433,726.59,16,15:22:37,False,,True,False,726.5,4,668373458,train,True
668373434,726.36,16,15:22:38,False,,True,False,726.5,4,668373458,train,True
668373435,726.2,16,15:22:39,False,,True,False,726.5,4,668373458,train,True
668373436,726.28,16,15:22:40,False,,True,False,726.5,4,668373458,train,True
668373437,726.35,16,15:22:41,False,,True,False,726.5,4,668373458,train,True
668373438,726.43,16,15:22:42,False,,True,False,726.5,4,668373458,train,True
668373439,726.43,16,15:22:43,False,,True,False,726.5,4,668373458,train,True
668373440,726.58,16,15:22:44,False,,True,False,726.5,4,668373458,train,True
668373441,726.51,16,15:22:45,False,,True,False,726.5,4,668373458,train,True
668373442,726.35,16,15:22:46,False,,True,False,726.5,4,668373458,train,True
668373443,726.12,16,15:22:47,False,,True,False,726.5,4,668373458,train,True
668373444,726.35,16,15:22:48,False,,True,False,726.5,4,668373458,train,True
668373445,726.2,16,15:22:49,False,,True,False,726.49,4,668373458,train,True
668373446,726.35,16,15:22:50,False,,True,False,726.49,4,668373458,train,True
668373447,726.35,16,15:22:51,False,,True,False,726.49,4,668373458,train,True
668373448,726.27,16,15:22:52,False,,True,False,726.49,4,668373458,train,True
668373449,726.2,16,15:22:53,False,,True,False,726.49,4,668373458,train,True
668373450,726.28,16,15:22:54,False,,True,False,726.49,4,668373458,train,True
668373451,726.43,16,15:22:55,False,,True,False,726.49,4,668373458,train,True
668373452,726.27,16,15:22:56,False,,True,False,726.49,4,668373458,train,True
668373453,726.43,16,15:22:57,False,,True,False,726.49,4,668373458,train,True
668373454,726.12,16,15:22:58,False,,True,True,726.49,4,668373458,train,True
668373455,726.12,16,15:22:58,False,,True,True,726.49,4,668373458,train,True
668373456,726.04,16,15:22:59,False,,True,True,726.49,4,668373458,train,True
668450609,733.66,17,12:14:47,False,,True,True,733.55,5,668450709,train,True
668450610,733.64,17,12:14:48,False,,True,True,733.55,5,668450709,train,True
668450611,733.62,17,12:14:49,False,,True,True,733.55,5,668450709,train,True
668450612,733.59,17,12:14:50,False,,True,True,733.55,5,668450709,train,True
668450613,733.55,17,12:14:51,False,,True,True,733.55,5,668450709,train,True
668450614,733.57,17,12:14:52,False,,True,True,733.55,5,668450709,train,True
668450615,733.55,17,12:14:53,False,,True,True,733.55,5,668450709,train,True
668450616,733.57,17,12:14:54,False,,True,True,733.55,5,668450709,train,True
668450617,733.56,17,12:14:55,False,,True,True,733.55,5,668450709,train,True
668450618,733.52,17,12:14:56,False,,True,True,733.55,5,668450709,train,True
668450619,733.52,17,12:14:57,False,,True,True,733.55,5,668450709,train,True
668450620,733.52,17,12:14:58,False,,True,True,733.55,5,668450709,train,True
668450621,733.54,17,12:14:59,False,,True,True,733.55,5,668450709,train,True
668450622,733.49,17,12:15:00,False,,True,True,733.55,5,668450709,train,True
668450623,733.54,17,12:15:01,False,,True,True,733.55,5,668450709,train,True
668450624,733.51,17,12:15:02,False,,True,True,733.55,5,668450709,train,True
668450625,733.56,17,12:15:03,False,,True,True,733.55,5,668450709,train,True
668450626,733.54,17,12:15:04,False,,True,True,733.55,5,668450709,train,True
668450627,733.54,17,12:15:05,False,,True,True,733.55,5,668450709,train,True
668450628,733.58,17,12:15:06,False,,True,True,733.56,5,668450709,train,True
668450629,733.58,17,12:15:07,False,,True,True,733.56,5,668450709,train,True
668450630,733.56,17,12:15:08,False,,True,True,733.56,5,668450709,train,True
668450631,733.55,17,12:15:09,False,,True,True,733.56,5,668450709,train,True
668450632,733.6,17,12:15:10,False,,True,True,733.56,5,668450709,train,True
668450633,733.62,17,12:15:11,False,,True,True,733.56,5,668450709,train,True
668450634,733.57,17,12:15:12,False,,True,True,733.56,5,668450709,train,True
668450635,733.57,17,12:15:13,False,,True,True,733.56,5,668450709,train,True
668450636,733.55,17,12:15:14,False,,True,True,733.56,5,668450709,train,True
668450637,733.57,17,12:15:15,False,,True,True,733.56,5,668450709,train,True
668450638,733.53,17,12:15:15,False,,True,True,733.56,5,668450709,train,True
668450639,733.57,17,12:15:16,False,,True,True,733.56,5,668450709,train,True
668450640,733.59,17,12:15:17,False,,True,True,733.56,5,668450709,train,True
668450641,733.61,17,12:15:18,False,,True,True,733.56,5,668450709,train,True
668450642,733.61,17,12:15:19,False,,True,True,733.56,5,668450709,train,True
668450643,733.61,17,12:15:20,False,,True,True,733.56,5,668450709,train,True
668450644,733.57,17,12:15:21,False,,True,True,733.56,5,668450709,train,True
668450645,733.59,17,12:15:22,False,,True,True,733.56,5,668450709,train,True
668450646,733.61,17,12:15:23,False,,True,True,733.56,5,668450709,train,True
668450647,733.65,17,12:15:24,False,,True,True,733.56,5,668450709,train,True
668450648,733.63,17,12:15:25,False,,True,True,733.56,5,668450709,train,True
668450649,733.67,17,12:15:26,False,,True,True,733.56,5,668450709,train,True
668450650,733.61,17,12:15:27,False,,True,True,733.56,5,668450709,train,True
668450651,733.65,17,12:15:28,False,,True,True,733.56,5,668450709,train,True
668450652,733.65,17,12:15:29,False,,True,True,733.56,5,668450709,train,True
668450653,733.65,17,12:15:30,False,,True,True,733.56,5,668450709,train,True
668450654,733.65,17,12:15:31,False,,True,True,733.56,5,668450709,train,True
668450655,733.58,17,12:15:32,False,,True,True,733.56,5,668450709,train,True
668450656,733.53,17,12:15:33,False,,True,True,733.56,5,668450709,train,True
668450657,733.55,17,12:15:34,False,,True,True,733.56,5,668450709,train,True
668450658,733.55,17,12:15:35,False,,True,True,733.56,5,668450709,train,True
668450659,733.53,17,12:15:36,False,,True,True,733.56,5,668450709,train,True
668450660,733.51,17,12:15:37,False,,True,True,733.56,5,668450709,train,True
668450661,733.55,17,12:15:38,False,,True,True,733.56,5,668450709,train,True
668450662,733.52,17,12:15:39,False,,True,True,733.56,5,668450709,train,True
668450663,733.46,17,12:15:40,False,,True,True,733.56,5,668450709,train,True
668450664,733.57,17,12:15:41,False,,True,True,733.56,5,668450709,train,True
668450665,733.48,17,12:15:42,False,,True,True,733.56,5,668450709,train,True
668450666,733.34,17,12:15:43,False,,True,True,733.56,5,668450709,train,True
668450667,733.31,17,12:15:44,False,,True,True,733.56,5,668450709,train,True
668450668,733.3,17,12:15:45,False,,True,True,733.56,5,668450709,train,True
668451615,733.69,17,12:31:07,False,,True,False,733.79,6,668451679,train,True
668451616,733.54,17,12:31:08,False,,True,False,733.79,6,668451679,train,True
668451617,733.77,17,12:31:09,False,,True,False,733.79,6,668451679,train,True
668451618,733.93,17,12:31:10,False,,True,False,733.79,6,668451679,train,True
668451619,733.77,17,12:31:10,False,,True,False,733.79,6,668451679,train,True
668451620,733.85,17,12:31:11,False,,True,False,733.79,6,668451679,train,True
668451621,733.85,17,12:31:12,False,,True,False,733.79,6,668451679,train,True
668451622,733.7,17,12:31:13,False,,True,False,733.79,6,668451679,train,True
668451623,733.46,17,12:31:14,False,,True,False,733.79,6,668451679,train,True
668451624,733.85,17,12:31:15,False,,True,False,733.79,6,668451679,train,True
668451625,733.7,17,12:31:16,False,,True,False,733.78,6,668451679,train,True
668451626,733.54,17,12:31:17,False,,True,False,733.78,6,668451679,train,True
668451627,733.62,17,12:31:18,False,,True,False,733.78,6,668451679,train,True
668451628,733.47,17,12:31:19,False,,True,False,733.78,6,668451679,train,True
668451629,733.77,17,12:31:20,False,,True,False,733.78,6,668451679,train,True
668451630,733.85,17,12:31:21,False,,True,False,733.78,6,668451679,train,True
